split,image_path,label_path,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,bbox_aspect_ratio,brightness,contrast
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_40.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_40.txt,2,basty,0.685937,0.379688,0.278125,0.375,0.10429687500000001,0.7416666666666667,121.273603515625,79.33000551434054
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_41.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_41.txt,2,basty,0.874219,0.6875,0.251563,0.378125,0.09512225937499999,0.6652905785123967,139.4325927734375,81.48811348216987
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_43.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_43.txt,2,basty,0.877344,0.314063,0.245312,0.38125,0.09352519999999999,0.6434413114754098,139.43418701171876,81.48735037531675
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_44.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_44.txt,2,basty,0.879687,0.692969,0.240625,0.392188,0.0943702375,0.6135450345242588,115.567890625,81.48961356748885
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_46.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_46.txt,2,basty,0.114062,0.305469,0.225,0.342187,0.07699207500000001,0.6575352073573806,138.4891162109375,81.39450907235127
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_47.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_47.txt,2,basty,0.882812,0.692969,0.234375,0.335938,0.07873546875000001,0.6976733802070619,138.488212890625,81.39575863735156
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_48.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_48.txt,2,basty,0.88125,0.304688,0.23125,0.340625,0.07876953125000001,0.6788990825688074,116.5109375,81.39562174201713
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_49.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_49.txt,2,basty,0.664062,0.703906,0.26875,0.357812,0.096161975,0.7510927526186936,149.7481494140625,71.43113282944621
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_5.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_5.txt,2,basty,0.694531,0.377344,0.251563,0.332813,0.083723436719,0.7558689113706495,126.218310546875,77.1438096977639
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_50.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_50.txt,2,basty,0.336719,0.70625,0.264062,0.353125,0.09324689375000002,0.7477861946902655,149.74685791015625,71.43277316929932
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_51.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_51.txt,2,basty,0.663281,0.294531,0.257812,0.354687,0.09144256484399998,0.7268718616695847,149.74840087890624,71.43316814247109
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_52.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_52.txt,2,basty,0.660156,0.704688,0.260937,0.3625,0.09458966249999999,0.7198262068965516,105.25329345703125,71.43297151235402
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_53.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_53.txt,2,basty,0.154688,0.775,0.284375,0.359375,0.10219726562499999,0.7913043478260869,139.56033935546876,73.12039256172612
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_54.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_54.txt,2,basty,0.839844,0.771875,0.285938,0.365625,0.10454608125,0.7820526495726496,139.56138427734376,73.11983109093845
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_55.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_55.txt,2,basty,0.1625,0.224219,0.28125,0.357812,0.100634625,0.7860272992521212,139.5616015625,73.1197145804442
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_56.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_56.txt,2,basty,0.15625,0.780469,0.284375,0.376563,0.10708510312499998,0.7551857192554765,115.43854248046875,73.1203756705863
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_58.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_58.txt,2,basty,0.297656,0.5625,0.289062,0.38125,0.11020488749999999,0.7581954098360656,131.33891845703124,75.64013149241373
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_59.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_59.txt,2,basty,0.704688,0.438281,0.275,0.376563,0.103554825,0.7302894867525488,131.3334228515625,75.63990969440046
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_6.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_6.txt,2,basty,0.30625,0.380469,0.246875,0.329688,0.081391725,0.7488140302346462,126.2169921875,77.1441129600345
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_60.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_60.txt,2,basty,0.703906,0.557813,0.276562,0.371875,0.10284649374999999,0.7436961344537815,123.66302734375,75.63833343341979
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_61.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_61.txt,2,basty,0.488281,0.319531,0.285938,0.379688,0.10856722734400001,0.7530867449063442,137.6220654296875,68.73052865198169
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_62.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_62.txt,2,basty,0.510938,0.322656,0.275,0.364063,0.10011732500000002,0.7553637694574841,137.623173828125,68.7307831742599
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_63.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_63.txt,2,basty,0.486719,0.678906,0.282813,0.360938,0.10207795859399998,0.7835500833938238,137.622265625,68.72914017591133
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_64.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_64.txt,2,basty,0.485938,0.325,0.275,0.359375,0.098828125,0.7652173913043478,117.37637451171875,68.73226759911805
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_65.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_65.txt,2,basty,0.149219,0.371875,0.279687,0.359375,0.100512515625,0.7782594782608696,141.1095458984375,76.53078703341518
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_66.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_66.txt,2,basty,0.853125,0.375781,0.28125,0.367188,0.103271625,0.7659564038040458,141.1106591796875,76.52977075090827
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_67.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_67.txt,2,basty,0.148438,0.626563,0.28125,0.359375,0.10107421875,0.782608695652174,141.108896484375,76.53226266398866
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_68.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_68.txt,2,basty,0.149219,0.370312,0.276562,0.365625,0.10111798124999999,0.7564088888888889,113.8908740234375,76.52841585527636
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_69.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_69.txt,2,basty,0.66875,0.621875,0.328125,0.44375,0.14560546875,0.7394366197183099,135.50455078125,69.72920500100112
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_7.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_7.txt,2,basty,0.692969,0.621875,0.242188,0.3375,0.08173845,0.7175940740740739,126.218232421875,77.14531341206659
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_70.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_70.txt,2,basty,0.332813,0.61875,0.334375,0.45,0.15046874999999998,0.7430555555555555,135.50628662109375,69.72720193705311
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_71.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_71.txt,2,basty,0.666406,0.378906,0.329688,0.442188,0.145784077344,0.7455833265488886,135.504306640625,69.72927497180414
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_72.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_72.txt,2,basty,0.664062,0.617969,0.334375,0.442188,0.1478566125,0.7561828905352473,119.49296630859375,69.72544996899445
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_73.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_73.txt,2,basty,0.255469,0.623437,0.451562,0.56875,0.2568258875,0.7939551648351649,140.02945556640626,53.901218325372305
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_74.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_74.txt,2,basty,0.736719,0.625,0.442188,0.584375,0.2584036125,0.756685347593583,140.0275390625,53.90259637435762
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_75.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_75.txt,2,basty,0.257031,0.379688,0.442188,0.575,0.2542581,0.7690226086956523,140.02943359375,53.90120114826811
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_76.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_76.txt,2,basty,0.252344,0.61875,0.439063,0.565625,0.248345009375,0.7762439779005524,114.97102783203125,53.900639544706024
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_77.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_77.txt,2,basty,0.805469,0.34375,0.389062,0.646875,0.25167448125,0.601448502415459,140.04446533203125,78.83590433542973
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_78.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_78.txt,2,basty,0.194531,0.344531,0.385937,0.642188,0.24784411015599997,0.6009719895108597,140.04515380859374,78.83507615970333
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_79.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_79.txt,2,basty,0.803125,0.652344,0.39375,0.645312,0.2540916,0.6101699642963404,140.044404296875,78.83594811240526
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_82.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_82.txt,2,basty,0.810937,0.396094,0.378125,0.620313,0.234555853125,0.6095712970709948,141.52177734375,61.66776489316906
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_83.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_83.txt,2,basty,0.190625,0.603906,0.378125,0.614062,0.23219219375,0.6157765828206272,141.52372314453126,61.667486374012164
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_86.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_86.txt,2,basty,0.427344,0.907031,0.317188,0.185938,0.058977302344000004,1.705880454775248,140.42010498046875,71.22363265259058
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_88.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_88.txt,2,basty,0.553906,0.909375,0.298438,0.18125,0.0540918875,1.6465544827586207,114.57979736328124,71.22252516155704
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_89.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_89.txt,2,basty,0.261719,0.61875,0.270313,0.3375,0.09123063750000002,0.8009274074074074,133.25006591796875,73.59536193660331
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_9.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_9.txt,2,basty,0.595313,0.186719,0.284375,0.370312,0.10530747499999998,0.7679335263237487,140.04170166015626,76.03703531174058
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_90.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_90.txt,2,basty,0.732031,0.616406,0.260937,0.342187,0.089289249219,0.7625567306765013,133.25048583984375,73.59665727742289
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_91.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_91.txt,2,basty,0.267188,0.383594,0.259375,0.339062,0.08794420625,0.7649780866036301,133.24843994140625,73.59474132664207
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_93.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_93.txt,2,basty,0.7,0.498437,0.259375,0.35,0.09078125000000001,0.7410714285714287,128.43296630859376,78.13630689203582
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_94.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_94.txt,2,basty,0.301563,0.5,0.246875,0.340625,0.08409179687500001,0.7247706422018348,128.43139404296875,78.13915990590624
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_95.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_95.txt,2,basty,0.698438,0.496094,0.25625,0.348438,0.0892872375,0.7354249536502906,128.43391357421876,78.13897911038032
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_96.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_96.txt,2,basty,0.702344,0.500781,0.257812,0.345313,0.08902583515599999,0.7466038058225436,126.5665673828125,78.13881548116257
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_97.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_97.txt,2,basty,0.835156,0.204687,0.257812,0.35625,0.091845525,0.7236828070175438,138.61087158203125,82.07890759949642
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_98.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_98.txt,2,basty,0.166406,0.203906,0.251563,0.342187,0.086081588281,0.7351623527486432,138.6118603515625,82.0786056879368
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_99.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_99.txt,2,basty,0.830469,0.792188,0.251563,0.35625,0.08961931875,0.7061417543859648,138.6093505859375,82.07937781898983
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_1.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_1.txt,14,belgi10,0.51171875,0.53046875,0.1953125,0.3203125,0.06256103515625,0.6097560975609756,118.52079345703125,77.17968193108668
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_10.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_10.txt,14,belgi10,0.51875,0.6640625,0.203125,0.31875000000000003,0.06474609375000001,0.6372549019607843,132.1919189453125,75.20533183657712
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_100.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_100.txt,14,belgi10,0.44453125000000004,0.52734375,0.2109375,0.40468750000000003,0.08536376953125001,0.5212355212355212,127.9821826171875,80.66179868144054
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_101.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_101.txt,14,belgi10,0.5796875,0.6062500000000001,0.234375,0.421875,0.098876953125,0.5555555555555556,126.6345458984375,79.7930125481096
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_102.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_102.txt,14,belgi10,0.41640625000000003,0.60546875,0.2328125,0.4234375,0.09858154296875,0.5498154981549815,126.6341796875,79.79342380258906
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_103.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_103.txt,14,belgi10,0.6046875,0.41796875,0.4375,0.2265625,0.09912109375,1.9310344827586208,126.53541748046875,79.88977505107555
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_105.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_105.txt,14,belgi10,0.5796875,0.60859375,0.234375,0.4296875,0.1007080078125,0.5454545454545454,128.3656787109375,79.79351538464603
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_106.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_106.txt,14,belgi10,0.7734375,0.60546875,0.21875,0.4078125,0.08920898437500001,0.5363984674329502,116.44153564453126,82.34709910697039
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_107.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_107.txt,14,belgi10,0.225,0.6062500000000001,0.22187500000000002,0.4,0.08875000000000001,0.5546875,116.44205078125,82.34702561851381
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_108.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_108.txt,14,belgi10,0.60546875,0.2265625,0.40468750000000003,0.21250000000000002,0.08599609375000002,1.9044117647058822,116.34638671875,82.42675528579417
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_109.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_109.txt,14,belgi10,0.39765625000000004,0.7742187500000001,0.4109375,0.21406250000000002,0.08796630859375001,1.9197080291970803,116.2390576171875,82.41403763028467
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_11.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_11.txt,14,belgi10,0.39765625000000004,0.6984375,0.2078125,0.328125,0.0681884765625,0.6333333333333334,125.746259765625,73.60476775723556
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_111.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_111.txt,14,belgi10,0.48515625,0.6609375000000001,0.2609375,0.39687500000000003,0.1035595703125,0.6574803149606299,126.67899169921876,77.397541257043
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_112.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_112.txt,14,belgi10,0.515625,0.66015625,0.2625,0.3953125,0.10376953125,0.6640316205533597,126.6789501953125,77.39760923506721
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_113.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_113.txt,14,belgi10,0.659375,0.515625,0.40625,0.25,0.1015625,1.625,126.58387451171875,77.49513821209429
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_114.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_114.txt,14,belgi10,0.34218750000000003,0.48515625,0.403125,0.2546875,0.1026708984375,1.5828220858895705,126.47490234375,77.49058048219167
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_115.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_115.txt,14,belgi10,0.484375,0.6609375000000001,0.25625000000000003,0.403125,0.10330078125000001,0.6356589147286822,128.320771484375,77.39773678451941
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_116.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_116.txt,14,belgi10,0.65,0.6492187500000001,0.24375000000000002,0.3921875,0.09559570312500001,0.6215139442231076,120.805849609375,80.92525351342285
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_118.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_118.txt,14,belgi10,0.65,0.3515625,0.4,0.24375000000000002,0.09750000000000002,1.641025641025641,120.7086572265625,81.01172650488587
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_119.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_119.txt,14,belgi10,0.35468750000000004,0.6507812500000001,0.4,0.2484375,0.099375,1.610062893081761,120.601103515625,81.00429132243205
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_121.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_121.txt,14,belgi10,0.51796875,0.40078125000000003,0.2546875,0.3984375,0.10147705078125001,0.6392156862745099,117.4978125,81.60943908012514
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_122.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_122.txt,14,belgi10,0.48671875000000003,0.40234375,0.2578125,0.3921875,0.10111083984375001,0.6573705179282868,117.49774658203125,81.60976186846028
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_123.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_123.txt,14,belgi10,0.40078125000000003,0.484375,0.3984375,0.253125,0.10085449218749999,1.5740740740740742,117.4027490234375,81.69081163943751
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_124.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_124.txt,14,belgi10,0.603125,0.51875,0.39375000000000004,0.253125,0.09966796875,1.5555555555555558,117.2506201171875,81.6714386652912
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_125.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_125.txt,14,belgi10,0.5171875,0.4,0.253125,0.39687500000000003,0.100458984375,0.637795275590551,137.502177734375,81.60963852833943
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_127.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_127.txt,14,belgi10,0.7718750000000001,0.37578125,0.259375,0.42031250000000003,0.10901855468750002,0.6171003717472119,121.67858642578125,80.11534532227441
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_128.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_128.txt,14,belgi10,0.375,0.77109375,0.41875,0.2546875,0.10665039062500001,1.6441717791411044,121.5801953125,80.20431185416976
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_129.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_129.txt,14,belgi10,0.62421875,0.23203125000000002,0.42031250000000003,0.2546875,0.10704833984375,1.6503067484662577,121.39830078125,80.21075445912298
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_13.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_13.txt,14,belgi10,0.69921875,0.6039062500000001,0.3359375,0.2015625,0.06771240234375,1.6666666666666665,125.64246337890626,73.70980669234706
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_130.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_130.txt,14,belgi10,0.23203125000000002,0.375,0.2546875,0.41875,0.10665039062500001,0.6082089552238806,133.321328125,80.11533248519066
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_131.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_131.txt,14,belgi10,0.15937500000000002,0.32421875,0.246875,0.42031250000000003,0.10376464843750001,0.587360594795539,122.57332275390625,78.7043872413691
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_133.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_133.txt,14,belgi10,0.32578125,0.8390625,0.4234375,0.25,0.105859375,1.69375,122.469208984375,78.80093503544379
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_136.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_136.txt,14,belgi10,0.23828125,0.55234375,0.2390625,0.40468750000000003,0.09674560546875001,0.5907335907335907,130.5700732421875,77.47742379647872
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_139.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_139.txt,14,belgi10,0.45,0.2390625,0.403125,0.240625,0.097001953125,1.6753246753246753,130.3573193359375,77.5822335181051
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_14.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_14.txt,14,belgi10,0.30781250000000004,0.3953125,0.3375,0.209375,0.07066406250000001,1.6119402985074627,125.53142822265625,73.6989008856917
