split,image_path,label_path,width,height,brightness,contrast,objects_count,has_label
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_68.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_68.txt,640,640,113.8908740234375,76.52841585527636,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_69.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_69.txt,640,640,135.50455078125,69.72920500100112,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_7.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_7.txt,640,640,126.218232421875,77.14531341206659,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_70.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_70.txt,640,640,135.50628662109375,69.72720193705311,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_71.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_71.txt,640,640,135.504306640625,69.72927497180414,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_72.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_72.txt,640,640,119.49296630859375,69.72544996899445,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_73.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_73.txt,640,640,140.02945556640626,53.901218325372305,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_74.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_74.txt,640,640,140.0275390625,53.90259637435762,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_75.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_75.txt,640,640,140.02943359375,53.90120114826811,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_76.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_76.txt,640,640,114.97102783203125,53.900639544706024,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_77.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_77.txt,640,640,140.04446533203125,78.83590433542973,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_78.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_78.txt,640,640,140.04515380859374,78.83507615970333,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_79.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_79.txt,640,640,140.044404296875,78.83594811240526,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_82.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_82.txt,640,640,141.52177734375,61.66776489316906,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_83.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_83.txt,640,640,141.52372314453126,61.667486374012164,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_86.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_86.txt,640,640,140.42010498046875,71.22363265259058,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_88.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_88.txt,640,640,114.57979736328124,71.22252516155704,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_89.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_89.txt,640,640,133.25006591796875,73.59536193660331,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_9.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_9.txt,640,640,140.04170166015626,76.03703531174058,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_90.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_90.txt,640,640,133.25048583984375,73.59665727742289,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_91.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_91.txt,640,640,133.24843994140625,73.59474132664207,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_93.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_93.txt,640,640,128.43296630859376,78.13630689203582,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_94.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_94.txt,640,640,128.43139404296875,78.13915990590624,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_95.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_95.txt,640,640,128.43391357421876,78.13897911038032,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_96.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_96.txt,640,640,126.5665673828125,78.13881548116257,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_97.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_97.txt,640,640,138.61087158203125,82.07890759949642,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_98.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_98.txt,640,640,138.6118603515625,82.0786056879368,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\basty_99.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\basty_99.txt,640,640,138.6093505859375,82.07937781898983,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_1.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_1.txt,640,640,118.52079345703125,77.17968193108668,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_10.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_10.txt,640,640,132.1919189453125,75.20533183657712,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_100.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_100.txt,640,640,127.9821826171875,80.66179868144054,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_101.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_101.txt,640,640,126.6345458984375,79.7930125481096,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_102.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_102.txt,640,640,126.6341796875,79.79342380258906,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_103.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_103.txt,640,640,126.53541748046875,79.88977505107555,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_105.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_105.txt,640,640,128.3656787109375,79.79351538464603,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_106.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_106.txt,640,640,116.44153564453126,82.34709910697039,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_107.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_107.txt,640,640,116.44205078125,82.34702561851381,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_108.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_108.txt,640,640,116.34638671875,82.42675528579417,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_109.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_109.txt,640,640,116.2390576171875,82.41403763028467,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_11.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_11.txt,640,640,125.746259765625,73.60476775723556,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_111.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_111.txt,640,640,126.67899169921876,77.397541257043,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_112.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_112.txt,640,640,126.6789501953125,77.39760923506721,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_113.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_113.txt,640,640,126.58387451171875,77.49513821209429,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_114.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_114.txt,640,640,126.47490234375,77.49058048219167,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_115.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_115.txt,640,640,128.320771484375,77.39773678451941,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_116.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_116.txt,640,640,120.805849609375,80.92525351342285,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_118.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_118.txt,640,640,120.7086572265625,81.01172650488587,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_119.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_119.txt,640,640,120.601103515625,81.00429132243205,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_121.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_121.txt,640,640,117.4978125,81.60943908012514,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_122.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_122.txt,640,640,117.49774658203125,81.60976186846028,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_123.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_123.txt,640,640,117.4027490234375,81.69081163943751,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_124.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_124.txt,640,640,117.2506201171875,81.6714386652912,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_125.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_125.txt,640,640,137.502177734375,81.60963852833943,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_127.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_127.txt,640,640,121.67858642578125,80.11534532227441,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_128.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_128.txt,640,640,121.5801953125,80.20431185416976,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_129.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_129.txt,640,640,121.39830078125,80.21075445912298,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_13.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_13.txt,640,640,125.64246337890626,73.70980669234706,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_130.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_130.txt,640,640,133.321328125,80.11533248519066,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_131.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_131.txt,640,640,122.57332275390625,78.7043872413691,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_133.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_133.txt,640,640,122.469208984375,78.80093503544379,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_136.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_136.txt,640,640,130.5700732421875,77.47742379647872,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_139.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_139.txt,640,640,130.3573193359375,77.5822335181051,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_14.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_14.txt,640,640,125.53142822265625,73.6989008856917,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_141.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_141.txt,640,640,130.67726806640624,79.49708071154332,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_142.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_142.txt,640,640,130.6769482421875,79.49767183392794,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_143.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_143.txt,640,640,130.57158447265624,79.6019236740947,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_144.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_144.txt,640,640,130.46482177734376,79.6000507161653,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_145.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_145.txt,640,640,124.32310302734375,79.49770450105856,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_146.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_146.txt,640,640,125.723740234375,80.11374475400989,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_147.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_147.txt,640,640,125.723466796875,80.11390352602119,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_148.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_148.txt,640,640,125.624326171875,80.2094652607599,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_149.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_149.txt,640,640,125.5198828125,80.20506149757644,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_15.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_15.txt,640,640,129.253955078125,73.6048623443081,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_151.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_151.txt,640,640,114.9580029296875,84.227429306457,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_152.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_152.txt,640,640,114.95798583984374,84.22703901663387,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_153.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_153.txt,640,640,114.86424560546875,84.2999234037676,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_154.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_154.txt,640,640,114.75832275390626,84.29119224832377,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_155.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_155.txt,640,640,140.04205322265625,84.22700117038104,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_156.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_156.txt,640,640,109.73760009765626,83.28851247240203,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_158.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_158.txt,640,640,109.636455078125,83.35839287807065,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_16.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_16.txt,640,640,127.4338671875,71.65147168764783,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_160.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_160.txt,640,640,145.26197021484376,83.28808454029718,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_161.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_161.txt,640,640,103.3418798828125,75.84615489196355,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_162.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_162.txt,640,640,103.3416552734375,75.84644019612347,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_163.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_163.txt,640,640,103.2668798828125,75.90432908316659,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_164.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_164.txt,640,640,103.16726806640625,75.89732490761608,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_165.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_165.txt,640,640,151.65850341796875,75.84647482169116,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_167.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_167.txt,640,640,115.361328125,73.84720119681768,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_168.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_168.txt,640,640,115.2768359375,73.92736311500056,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_17.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_17.txt,640,640,127.43354248046874,71.65167415748199,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_170.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_170.txt,640,640,139.638466796875,73.84716653776975,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_172.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_172.txt,640,640,117.7993359375,83.08346417362645,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_174.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_174.txt,640,640,117.5900146484375,83.1824883908995,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_175.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_175.txt,640,640,137.20049072265624,83.08369965694217,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_176.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_176.txt,640,640,118.4551953125,76.91876024798407,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_177.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_177.txt,640,640,118.45528076171875,76.91866574400628,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_179.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_179.txt,640,640,118.23467529296875,77.01259296924572,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_18.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_18.txt,640,640,127.3304345703125,71.76338141840947,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_180.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_180.txt,640,640,136.5448681640625,76.91886028733487,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_181.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_181.txt,640,640,121.6926171875,81.54454857039045,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_182.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_182.txt,640,640,121.6928466796875,81.5440078570136,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_183.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_183.txt,640,640,121.576015625,81.64025844979764,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_184.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_184.txt,640,640,121.49799072265625,81.6290778967121,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_185.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_185.txt,640,640,133.3070849609375,81.54415562743188,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_186.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_186.txt,640,640,106.4842919921875,78.54799135332044,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_187.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_187.txt,640,640,106.4841552734375,78.54831917510204,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_188.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_188.txt,640,640,106.37590087890625,78.62294524710975,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_189.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_189.txt,640,640,106.2819873046875,78.58681579596579,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_19.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_19.txt,640,640,127.21904296875,71.75440105637487,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_190.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_190.txt,640,640,148.51587158203125,78.5483336536974,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_191.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_191.txt,640,640,109.0648046875,76.75298984252366,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_192.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_192.txt,640,640,109.0646826171875,76.75319278875902,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_193.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_193.txt,640,640,108.95755615234376,76.83367437747602,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_194.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_194.txt,640,640,108.84881103515625,76.79429825154789,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_195.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_195.txt,640,640,145.9353271484375,76.75314031289548,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_196.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_196.txt,640,640,119.7224072265625,79.81497134771465,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_197.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_197.txt,640,640,119.72205322265626,79.8151937007692,1,True
